CV1298	CV1297	CV1086	CV1082	CV1095	CV1299	CV1089	CV1300	CV0857	CV1087	CV1096
NOSTRIN	5.32639064383066	5.76378149889058	5.54921657736859	5.45924397206622	5.63950687840908	5.90240943146641	5.43724577380655	5.81367212044981	5.44992461509756	5.27444732076478	7.60917075715728
SPC25	4.95802259446861	5.49902873068522	4.95802259446861	5.39263409777588	5.39141797371924	5.54726939208758	5.34990220293201	5.75473835411868	4.95802259446861	4.95802259446861	6.50754096419188
ABCB11	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.67725497755152	4.95802259446861	5.32723539904931	5.59105540594823	4.95802259446861	4.95802259446861
DHRS9	6.51277835138489	6.53360973136854	8.82768900384627	5.97531461203953	6.11790174447248	6.43433268133287	7.48434721017984	5.32723539904931	6.98035700400252	6.24161862175221	5.45316537514631
LRP2	5.81175932232944	6.77802940266502	6.66699108178336	6.78456344678308	7.51285104178778	6.93823417331583	6.60323402458877	5.44545747421301	5.80206586552262	5.78549380915501	6.43914382173785
COL28A1.1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.34990220293201	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
COL28A1.2	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	5.34990220293201	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
BBS5	6.75823685822413	6.11295157292003	6.11726224213092	6.51385050183864	7.0179609580104	6.8703454545097	6.81263949064099	6.70891281393158	5.92821390966959	6.11323930438885	6.71010809665579
KLHL41	6.37754208344975	8.89094509787815	11.1007180670503	6.68644597096454	7.0179609580104	8.22308297487251	6.32374338703373	6.9789492957391	7.24681934218578	8.57323126532728	8.51239300530122
FASTKD1	7.53380012394092	8.09334220515137	7.86219141782933	8.13630946954554	7.7154861463959	7.07149567148628	7.28874097674941	7.61015834264302	7.36224492490668	8.31671786784231	7.87978558603556
PPIG	10.1250228816882	10.2592224392346	9.85359900785925	10.1188739816658	10.397421985487	10.5728370190212	10.2219854131434	10.101356891163	10.0610618111076	9.86742121743843	10.6501838401587
CCDC173	6.72827851392401	6.82454415923035	6.27582279099261	6.00359588682021	6.15392924568936	6.06069306370246	6.39473908788477	6.2257682964311	6.03789820709071	6.41577530462701	6.99195465675549
KLHL23	4.95802259446861	4.95802259446861	5.25516666755428	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
SSB	10.6933862145167	10.805465275223	10.1958015342383	10.0063369097716	10.4139619323058	9.90819258634411	9.58524490559548	9.81590610427686	9.64018879613961	10.5755163156614	10.0220714594955
METTL5	9.91099033907108	9.67845405770944	9.279976105029	8.93754465814033	9.2699519601552	9.0736425303093	9.04012792554978	8.8638140673235	8.75924680349349	9.42209891645714	9.04619986775915
UBR3	6.04055593398185	5.6187175394014	6.08223183712233	8.50628391269644	7.28829087234954	6.07865595012237	6.6221505657956	6.7544874886207	6.35763248759515	6.68767027671539	6.43914382173785
UBR3.1	8.2840551573511	8.51039539318909	9.00604943624955	9.89291484355514	9.89817574419866	8.90123974681475	9.26571978994099	9.57159953909572	9.35087893828144	8.85770557671144	9.11215690473034
MYO3B.1	4.95802259446861	4.95802259446861	5.67961588003593	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
ERICH2	5.53813106879083	6.16903142805741	5.47089647672853	5.74473130608633	5.70319996186953	5.85778475977286	5.97673298830205	5.96792839502118	6.54137524405924	6.20659202174849	5.97276365344516
GAD1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.14300644336062	4.95802259446861	4.95802259446861	4.95802259446861
GORASP2	13.1842555617471	13.1692802550068	12.8779867825408	12.7670203542351	13.1809415497525	12.6750843751716	12.2873748470813	12.133752778074	12.5072755260583	12.5143984661652	12.0037886805739
TLK1	9.90486454679065	9.99557804182053	10.3661238834568	9.786928212559	10.4288352821345	10.1019825776988	10.3033224138027	10.3170776739064	10.6493752385871	10.0695732008927	10.2466523142507
DCAF17	7.52561495361014	7.14543631703008	6.92731986442895	6.67175648735672	7.05091532610057	7.5889393942167	7.09834711203249	7.01579747254605	6.77172746431608	7.28350409907867	7.27152194702039
CYBRD1	10.5701802264184	9.8968749713373	10.4228802491687	10.0560147594926	9.99733969597188	11.3076728414414	10.7679902489886	10.8190401371972	10.7103592959073	10.1307857717355	10.7402813919663
DYNC1I2	10.5788579535936	10.8090269319143	10.3413087063327	10.479396672594	10.1215874760407	10.3975723179166	9.8680709118924	10.3188137517222	10.3598722436663	10.4417034430525	10.1822637205283
SLC25A12	8.72295778026957	9.07438474598451	9.38673420822358	9.12853998392926	9.12002853842564	9.73298894474133	9.70392593114671	9.68821890585157	9.32917009289284	8.58747056108552	9.46976650364917
HAT1	9.4074962381809	9.41615354289192	8.61407740233249	8.76207426067021	8.84982821366827	9.00122041836537	8.41787965952655	8.81194969635857	8.83069451786706	8.9790320041897	8.81602996594212
METAP1D	6.87126901781107	6.38894692146862	6.97668475168557	6.77102068812862	6.58339111900343	7.23900969046345	7.0191411560367	6.86834744813789	6.69975972464276	6.93769149603849	7.07812786520736
DLX1	5.53813106879083	5.76378149889058	4.95802259446861	4.95802259446861	5.26505330141302	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.54708587179104	4.95802259446861
DLX2	5.21885091834608	5.22971175218317	4.95802259446861	5.20957677128666	4.95802259446861	5.37612052889145	5.43724577380655	5.40960332443457	5.52511941360018	5.58714465785824	4.95802259446861
ITGA6	7.74513708103391	8.15696680787053	8.24688677793899	8.56561346773142	9.1163484896927	8.11304295782467	9.51405717096344	9.09143040875968	8.99164434834303	8.11824808308773	8.37878073733043
PDK1	8.42448857629132	8.86369221175079	9.3694832534085	9.36511591853315	9.74723706573982	8.98440819066865	9.24936081747383	9.43936256909682	9.23306018809937	8.88326870345303	9.10245477297624
trnascan-scaffold-ma1-noncoding-Pseudo_AGA-gene-457.0	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.23554789436786	4.95802259446861	4.95802259446861	5.18199242901773	4.95802259446861
PPP1R9B.1	9.71307503349377	9.70165796508835	9.57403674473118	10.1286816915969	9.85915463982912	9.71163376752648	10.1866913426809	9.84994224799851	9.51846423550287	9.75145520792509	9.54561407442562
RAPGEF4	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.26505330141302	4.95802259446861	4.95802259446861	4.95802259446861	5.24293680403302	5.18199242901773	4.95802259446861
RAPGEF4.1	5.81175932232944	5.76378149889058	5.54921657736859	5.31332615210086	5.26505330141302	5.92384698194052	5.57483666579716	5.50998184958874	5.36030272517258	5.45684893925991	5.24482601473204
MAP3K20	6.61714549245032	5.6187175394014	6.7077422936881	6.65688453887289	5.86580405748654	6.74185015255891	7.0191411560367	6.52513323988149	6.33235197350422	6.56610727809267	6.11152027099858
CDCA7	6.88470251388022	7.30153584676064	7.25192338464254	6.70095807648656	6.34661896927018	7.19231805671575	7.16085542860566	8.51383155829956	7.68543052491055	6.96570188421915	7.65510961481793
trnascan-scaffold-ma1-noncoding-Pseudo_AGA-gene-458.0	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24293680403302	4.95802259446861	4.95802259446861
SP3	9.81624830149791	10.1039916904537	10.02845166251	9.72843857591759	10.0863641207954	10.0828610567429	9.84107263865333	9.75732698919475	10.1206354230129	9.97150210886481	9.59481137421803
OLA1	9.9170901768877	10.1966759567051	9.75750436595032	10.1920238162227	9.84812505036635	10.0375324838552	9.84651295604694	9.98514531575901	9.45225109676239	9.3965647488576	10.255412280881
CIR1	7.26374305397592	7.1094352766795	7.63584249109894	7.19495499908105	7.14503166199923	7.80816505632613	7.98489311173518	7.60238319198237	7.56708517871055	7.70322446227863	7.9690603344386
CIR1.1	6.45680967305862	6.14139508469203	6.76640592421189	6.28979563360242	6.22226224446782	6.19576149170241	6.64076898070651	6.56076051547631	6.13579706944596	6.34011006438304	6.50754096419188
SCRN3	7.20252156685704	7.51506700899678	7.11431490932652	7.31621558801326	7.38011779569698	7.01828749600372	7.14859040305769	6.56949856193145	7.6678737934539	7.14634337665516	7.17192679306241
GPR155	9.7165777211783	9.78004559071298	10.5607676532977	9.68420454453871	10.1179200560776	9.74852397439001	10.6171397194603	10.0762542970468	9.80048479995413	9.79115788266298	9.83011715393078
WIPF1	8.56404514886924	8.12261952081396	8.39735960893512	9.41010335988868	8.9442896686342	8.76555556916851	8.83585251997986	9.42759432926263	9.07562744652681	8.56749542929256	8.75942938126214
CHRNA1	4.95802259446861	5.56201548450497	5.67961588003593	4.95802259446861	5.26505330141302	4.95802259446861	4.95802259446861	5.14300644336062	4.95802259446861	5.27444732076478	4.95802259446861
CHN1	6.14897724112913	6.2476244910309	6.5585461214354	6.26884351962129	6.71796760508559	6.49557668413961	6.22101974603432	6.80559543481477	6.68107916533056	6.56610727809267	6.59280204804397
ATF2	10.1678456543402	10.1622661343777	10.4934722034672	10.6693722648342	10.0807229458008	10.3662914032318	10.0876040711653	10.6940033641925	9.97468571217511	10.2863953442919	10.1899003195222
ATP5MC3	11.46591206874	11.5985674121412	11.037626751648	10.5357511999368	11.2733959101628	10.9537104668044	10.7545600599614	10.7417944656112	10.8279942401483	10.8968337675494	11.077182177281
LNPK	7.22324485454192	7.23687625341879	7.09972546775699	7.28919776075866	7.03454344246727	7.5736854520948	7.83727401708764	7.58669929215221	7.63207380235861	7.29790397599785	8.0664884129117
HOXD10	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.32042089496107	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
HOXD9	4.95802259446861	4.95802259446861	4.95802259446861	5.31332615210086	4.95802259446861	5.4692015191162	5.23554789436786	5.37053577996723	4.95802259446861	4.95802259446861	4.95802259446861
LRRC4	7.11620233909467	7.67583581552306	6.72761296784686	7.33392873901522	7.18966455231915	6.9047467397145	7.71324758792211	7.10355632654702	7.28250743715348	7.39458466609837	7.10562240464901
HOXD8	5.47757783058221	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	5.5824803110622	4.95802259446861	4.95802259446861	5.52511941360018	5.34517666114315	4.95802259446861
HOXD4	5.40857286944853	5.56201548450497	5.54921657736859	4.95802259446861	4.95802259446861	5.54726939208758	5.43724577380655	5.6196354288846	5.44992461509756	5.45684893925991	5.52884375224877
HOXD3	5.40857286944853	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.34990220293201	4.95802259446861	5.36030272517258	4.95802259446861	4.95802259446861
HOXD1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24482601473204
MTX2	8.14923735645811	8.43809007842957	8.17524211582723	8.6638389741688	8.01732691931238	8.35761512615198	7.99154807194306	8.1307755827032	7.84972643378256	7.63792822175605	8.05297770086959
HNRNPA3	10.2666628171661	11.2094577730327	10.3354072106112	11.059106343575	10.6391146539194	10.676736534189	10.4486385023878	11.1817804705731	10.8075747403786	11.2386644693244	11.3548509363786
NFE2L2	9.04699097005487	9.17745824607662	8.97211149244155	9.00852589539191	9.52969550503968	9.05766377281008	9.29788882344823	9.49167240193578	9.66853589041487	9.59758659335519	9.37366440944106
AGPS	9.95463958166141	10.16921416481	9.87207136792125	10.650782280385	10.397421985487	10.6486514441445	10.4173180525654	10.5938664227205	10.3260804694161	10.2724456012592	10.602931577093
PDE11A	5.32639064383066	5.67064055640733	5.47089647672853	5.39263409777588	5.39141797371924	4.95802259446861	6.04401394103483	6.02843012066939	4.95802259446861	5.66004223221915	6.00948440618209
CYCS.1	5.21885091834608	4.95802259446861	4.95802259446861	5.45924397206622	5.26505330141302	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.4046268476726	5.45316537514631
OSBPL6	5.98118006996163	6.29685717751228	6.80400808549804	5.91583461777657	5.70319996186953	6.1305833176475	6.04401394103483	6.27237396563166	6.25268052396471	6.07322313868239	6.04476158624464
PRKRA	8.13342998067526	8.63275599928784	8.30900812073109	8.68403459443524	8.87185108191114	8.01984482821535	7.64679519496957	8.54601494175007	8.22167891655302	8.6321025936934	8.15759332330722
PJVK	4.95802259446861	5.49902873068522	5.25516666755428	5.31332615210086	4.95802259446861	4.95802259446861	5.34990220293201	5.69057007110573	4.95802259446861	5.50392293815679	5.70955697906101
FKBP7	7.94062159460079	8.26576675582232	8.70431502984375	7.98044622029625	7.83874446907901	8.54581941071883	8.24591090301712	8.92152724711464	8.53013852728097	8.32696738860864	8.75942938126214
PLEKHA3	8.68396094592026	8.74916689657528	9.15794765724116	8.70064854736282	9.07901888068455	8.62772246437365	8.85403468913403	8.59488814273227	9.57486439229795	8.50583054778042	8.74700324766441
TTN	5.53813106879083	9.95272209379994	12.5026991976241	5.94609013707931	6.89543863327093	9.14929507272018	5.68568064012369	6.0429407313581	7.98263140062869	8.03282574605774	9.5191561348652
TTN.2	5.21885091834608	8.17940838878076	10.9252691393637	5.39263409777588	5.95810648277743	7.48932174423122	5.82393234497241	5.21945067841891	7.18511684844428	7.17807920793315	8.03933568265907
SESTD1	9.86755209763508	9.90688907964732	9.86183822471861	9.48463782809273	10.0844861829653	10.1208535777469	10.4426679639593	10.0803548250378	10.3758150845551	9.59056949769115	9.92655021329689
ZNF385B	5.21885091834608	5.22971175218317	6.00796131999478	4.95802259446861	5.39141797371924	4.95802259446861	5.34990220293201	5.6196354288846	4.95802259446861	5.4046268476726	5.36296154062639
ACTG1	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.34517666114315	4.95802259446861
XP_024305861	8.30297745582927	8.02048261776351	8.14825998657009	7.84191555787328	7.51285104178778	8.63733755181835	8.19513939250699	8.38174488347983	7.73679845699406	8.4096137452229	8.41600807931565
ZNF385B.1	5.88376944104995	6.0221021398231	6.15105994574148	5.31332615210086	5.26505330141302	4.95802259446861	5.63270180617523	5.53945084426997	5.65038828801854	5.4046268476726	4.95802259446861
CWC22	9.02167517066979	8.82181344659603	8.76733392410747	8.99245515494722	9.1419126563463	8.53298825104541	8.18938368858554	9.21867358258114	8.42603701245967	9.05863712153769	8.71332816123061
UBE2E3	9.23731477472381	8.96972081429403	8.93343439417434	8.7429607096676	8.9149048314688	9.26353405991591	9.34226202033439	9.07641677262789	8.99164434834303	8.7480904750558	8.82787234780256
ITGA4	4.95802259446861	6.19591630397023	6.04584632865756	5.45924397206622	5.39141797371924	5.92384698194052	5.43724577380655	5.59410004165824	5.59105540594823	6.20659202174849	5.93443326681131
CERKL	5.32639064383066	4.95802259446861	4.95802259446861	4.95802259446861	5.26505330141302	5.25417786538943	4.95802259446861	5.59410004165824	5.44992461509756	5.18199242901773	6.63320384009831
ITPRID2	10.8750084081161	10.7620246687525	10.74006467198	10.8770037689008	11.0043162817579	10.8583377227028	11.0419626330968	10.9881697255009	11.248728465893	11.1972889865675	11.1233529701468
PDE1A.1	4.95802259446861	5.22971175218317	5.54921657736859	5.39263409777588	4.95802259446861	5.25417786538943	5.43724577380655	5.64415820311518	5.24293680403302	5.27444732076478	5.24482601473204
NATD1	5.6889200827866	4.95802259446861	5.73611735102909	5.78214004045617	5.70319996186953	6.21140964640569	5.63270180617523	6.09881119339011	6.00282512237152	5.84095791166422	6.11152027099858
TMEM11	8.83069805585149	8.88418040757551	8.12767869141816	8.41237097776425	8.42366262175859	9.13075288611364	9.23558444182366	8.52396731004387	9.2242626281228	8.5207569614092	8.94119541984819
DHRS7B	8.47532320939083	8.76399481181538	9.1032902266156	9.24154536494433	9.52138242497005	9.43670631320939	9.17911690098926	8.60446465035435	8.671104851495	8.83644491883003	8.92292075799345
USP22	8.63273479375385	9.1691461833457	8.90572473052231	8.92630517885114	8.9442896686342	9.03969808006713	9.04012792554978	8.73741539672473	9.08213816559548	9.02565675167691	8.90067855032845
